Sample,X,Y,Z
454,-0.203,0.082,1.039
455,-0.215,-0.047,1.098
456,-0.117,-0.027,1.051
457,-0.016,0.047,0.984
458,0.074,0.047,0.961
459,0.223,-0.117,1.000
460,0.371,-0.258,0.977
461,0.250,-0.125,0.992
462,-0.121,-0.113,0.934
463,-0.441,0.020,0.902
464,-0.559,0.172,0.781
465,-0.180,-0.066,0.895
466,0.023,-0.160,0.980
467,0.215,-0.129,1.008
468,0.457,-0.141,1.059
469,0.316,0.023,0.969
470,-0.340,0.035,0.945
471,-0.562,0.102,0.945
472,-0.375,0.168,1.117
473,0.047,-0.078,0.980
474,0.094,-0.145,1.227
475,-0.012,0.129,0.973
476,0.074,-0.047,1.051
477,0.121,-0.094,1.117
478,-0.008,0.074,0.996
479,-0.199,-0.082,1.199
480,-0.203,-0.027,1.012
481,-0.070,0.023,0.922
482,-0.184,-0.008,0.898
483,-0.203,0.016,0.902
484,0.078,-0.152,0.965
485,0.438,-0.141,0.969
486,0.445,-0.039,0.938
487,-0.047,-0.047,0.945
488,-0.266,-0.027,0.891
489,-0.090,0.105,0.820
490,-0.164,0.133,0.891
491,-0.141,-0.129,0.941
492,0.234,-0.230,1.117
493,0.363,-0.023,1.023
494,0.117,0.109,0.949
495,-0.277,-0.023,1.199
496,-0.289,0.160,0.973
497,-0.090,0.043,1.211
498,0.188,-0.125,1.223
499,0.176,0.027,1.133
500,0.180,-0.090,1.016
501,0.000,-0.094,1.102
502,-0.328,0.102,0.805
503,-0.406,0.074,0.875
504,-0.109,-0.031,0.965
505,0.074,-0.012,0.895
506,-0.043,-0.047,0.934
507,-0.004,-0.211,1.027
508,0.297,-0.145,0.984
509,0.375,-0.047,0.773
510,-0.098,0.094,0.938
511,-0.492,0.043,0.918
512,-0.406,0.027,1.039
513,-0.273,0.105,0.992
514,-0.145,-0.047,1.008
515,-0.016,-0.109,1.141
516,0.496,-0.137,0.977
517,0.613,-0.086,1.270
518,0.125,0.113,0.895
519,0.125,0.113,0.895
520,-0.234,-0.012,1.168
521,-0.277,0.062,1.055
522,-0.297,0.121,0.949
523,-0.059,-0.176,1.047
524,0.379,-0.195,0.812
525,0.516,-0.113,0.953
526,0.203,-0.035,0.953
527,0.117,0.086,0.910
528,0.035,-0.043,1.043
529,-0.191,-0.070,1.070
530,-0.230,0.062,0.996
531,-0.137,-0.090,0.906
532,-0.367,0.012,0.988
533,-0.367,0.180,0.840
534,0.004,-0.109,1.012
535,0.441,-0.160,1.141
536,0.414,-0.066,1.113
537,-0.180,0.066,1.094
538,-0.414,0.008,1.062
539,-0.336,-0.145,1.066
540,-0.203,0.188,0.820
541,-0.051,0.020,1.035
542,0.309,-0.168,1.027
543,0.422,-0.121,0.930
544,0.398,-0.047,1.000
545,0.223,-0.117,0.945
546,-0.031,-0.117,0.938
547,-0.109,0.113,0.812
548,-0.215,0.188,0.918
549,0.188,-0.191,1.070
550,0.410,-0.180,1.109
551,0.348,0.070,0.953
552,0.098,-0.023,1.070
553,-0.152,0.027,1.117
554,-0.195,0.043,0.945
555,-0.059,0.066,1.098
556,-0.234,0.047,1.094
557,-0.137,-0.020,0.961
558,0.020,-0.090,1.066
559,0.023,-0.129,1.105
560,0.012,0.004,0.805
561,-0.016,-0.008,1.012
562,-0.086,-0.168,1.078
563,-0.184,-0.109,0.938
564,-0.184,0.082,0.902
565,-0.090,-0.051,0.797
566,0.145,-0.168,0.965
567,0.332,-0.172,0.969
568,0.344,-0.070,0.941
569,-0.238,0.000,1.137
570,-0.637,0.105,0.906
571,-0.367,0.121,1.008
572,0.027,0.051,0.977
573,0.336,-0.102,1.105
574,0.406,-0.191,1.215
575,0.402,0.012,0.922
576,-0.195,0.215,1.047
577,-0.492,0.078,0.902
578,-0.434,0.012,1.078
579,-0.148,0.164,0.953
580,0.105,-0.145,0.922
581,0.344,-0.160,1.109
582,0.398,0.016,0.855
583,0.176,0.129,0.906
584,-0.012,-0.016,0.965
585,-0.250,0.016,1.133
586,-0.246,0.164,0.949
587,-0.168,-0.121,1.051
588,-0.230,-0.012,1.047
589,0.125,0.023,0.809
590,0.422,-0.137,1.102
591,0.422,-0.137,1.102
592,0.469,-0.086,1.074
593,0.090,-0.031,1.082
594,-0.176,0.066,1.086
595,-0.480,0.008,1.156
596,-0.438,-0.023,0.895
597,-0.281,-0.102,1.086
598,0.215,0.035,0.848
599,0.250,0.020,0.785
600,0.051,-0.180,1.074
601,-0.117,-0.141,0.918
602,-0.383,0.082,0.945
603,-0.391,0.039,0.855
604,-0.215,-0.055,0.902
605,-0.078,-0.020,0.895
606,0.156,0.105,0.855
607,0.562,-0.180,1.238
608,0.461,-0.191,1.059
609,0.102,0.043,1.012
610,-0.184,-0.012,1.156
611,-0.512,0.113,0.996
612,-0.398,0.184,0.922
613,0.059,0.129,1.000
614,0.496,-0.113,1.281
615,0.648,-0.320,1.152
616,0.301,0.012,1.270
617,-0.031,0.141,0.836
618,-0.488,-0.062,0.965
619,-0.680,-0.008,0.977
620,-0.395,-0.016,0.777
621,-0.219,-0.066,0.965
622,0.125,-0.102,0.762
623,0.430,-0.270,0.930
624,0.230,-0.191,0.895
625,-0.023,-0.254,0.945
626,-0.375,0.074,0.898
627,-0.598,0.125,0.906
628,-0.445,-0.016,0.891
629,0.176,-0.184,1.070
630,0.352,-0.117,1.121
631,0.555,-0.094,1.027
632,0.242,-0.207,1.230
633,-0.062,0.043,0.930
634,-0.371,0.164,1.043
635,-0.582,0.035,1.180
636,-0.082,-0.102,1.004
637,0.258,-0.102,1.168
638,0.262,0.055,0.848
639,0.242,-0.156,1.039
640,0.359,-0.168,0.914
641,0.242,-0.121,1.051
642,-0.203,0.203,0.898
643,-0.527,0.016,0.938
644,-0.328,-0.117,0.957
645,-0.133,0.004,0.844
646,-0.289,0.117,0.883
647,0.023,0.004,0.816
648,0.344,-0.199,1.078
649,0.414,-0.172,1.012
650,0.008,-0.055,1.070
651,-0.383,0.027,1.074
652,-0.551,0.082,0.969
653,-0.457,0.047,1.004
654,-0.273,-0.027,1.117
655,0.043,-0.160,1.051
656,0.516,-0.211,1.105
657,0.379,-0.121,1.152
658,0.066,-0.117,0.914
659,-0.465,-0.102,1.086
660,-0.465,0.219,0.734
661,-0.340,0.023,0.934
662,-0.223,-0.211,0.953
663,0.090,-0.102,0.824
664,0.359,-0.004,0.867
665,0.543,-0.082,0.895
666,0.266,-0.223,1.086
667,-0.246,0.066,0.930
668,-0.500,0.289,0.902
669,-0.246,-0.062,1.141
670,-0.223,-0.066,1.125
671,-0.043,0.070,0.996
672,0.332,-0.145,1.008
673,0.422,-0.047,1.133
674,0.035,0.082,0.930
675,-0.227,-0.102,1.207
676,-0.367,0.098,1.098
677,-0.297,0.223,0.832
678,-0.012,-0.215,1.195
679,-0.086,-0.094,1.207
680,0.262,-0.090,0.695
681,0.309,-0.133,1.039
682,-0.020,-0.043,0.906
683,-0.492,-0.059,0.820
684,-0.344,-0.035,0.879
685,-0.156,-0.156,0.902
686,-0.125,-0.016,0.844
687,0.086,-0.105,0.711
688,0.375,-0.160,1.059
689,0.309,-0.199,1.020
690,0.023,-0.082,1.078
691,-0.105,0.125,1.133
692,-0.176,0.012,1.047
693,-0.273,0.016,1.164
694,-0.141,0.051,1.031
695,0.012,0.023,1.223
696,0.191,-0.051,0.957
697,0.176,-0.023,1.117
698,0.129,-0.117,1.090
699,-0.121,-0.156,0.957
700,-0.281,-0.012,0.914
701,-0.516,0.207,0.746
702,-0.336,-0.066,0.914
703,-0.098,-0.148,0.902
704,0.293,-0.078,0.949
705,0.465,-0.078,0.914
706,0.301,-0.078,0.965
707,0.004,-0.215,0.938
708,-0.379,-0.047,1.109
709,-0.391,0.184,0.852
710,-0.156,0.062,0.992
711,0.227,-0.160,1.082
712,0.434,-0.215,1.062
713,0.504,-0.055,1.109
714,0.273,0.125,0.879
715,-0.406,0.031,1.195
716,-0.699,0.031,1.188
717,-0.285,0.051,1.074
718,0.098,0.059,1.020
719,0.086,-0.027,0.969
720,0.098,-0.184,1.031
721,0.246,-0.090,0.871
722,0.219,-0.035,0.910
723,0.039,-0.023,0.734
724,-0.238,-0.172,1.082
725,-0.461,-0.086,0.977
726,-0.270,0.117,0.852
727,0.000,0.023,0.812
728,0.453,-0.270,1.055
729,0.414,-0.402,1.199
730,0.238,0.113,0.891
731,-0.188,0.207,0.980
732,-0.379,-0.152,1.176
733,-0.445,-0.016,1.098
734,-0.234,0.172,1.004
735,-0.234,0.172,1.004
736,0.219,-0.062,1.078
737,0.305,-0.008,1.039
738,0.211,-0.102,1.078
739,0.180,-0.176,1.027
740,-0.023,0.039,0.918
741,-0.289,0.203,0.832
742,-0.457,0.105,1.008
743,-0.191,-0.234,0.891
744,-0.059,-0.098,1.016
745,0.285,0.246,0.672
746,0.301,-0.176,1.148
747,0.270,-0.383,1.094
748,0.062,0.148,0.859
749,-0.051,0.188,1.098
750,-0.289,-0.070,1.109
751,-0.207,-0.031,1.062
752,0.117,0.051,0.969
753,0.078,0.180,1.078
754,0.250,-0.289,1.016
755,0.594,-0.262,1.066
756,0.883,-0.023,0.836
757,0.520,-0.164,0.879
758,0.273,-0.094,0.957
759,0.297,0.168,0.871
760,0.734,-0.113,1.062
761,1.023,-0.219,1.121
762,1.312,-0.008,0.895
763,1.195,-0.062,0.984
764,0.926,-0.105,1.172
765,0.473,0.184,1.074
766,0.516,0.055,1.008
767,0.699,-0.008,1.246
768,0.547,0.125,0.996
769,0.496,0.031,0.855
770,0.410,-0.027,1.082
771,0.316,-0.039,1.078
772,0.328,0.211,0.883
773,0.461,0.074,1.117
774,0.555,-0.172,1.105
775,0.328,0.027,0.949
776,0.242,0.105,1.059
777,0.207,-0.137,1.074
778,0.176,-0.039,0.887
779,0.477,-0.020,0.906
780,0.664,-0.254,0.977
781,0.363,-0.305,1.043
782,0.297,0.039,0.691
783,0.531,-0.043,0.996
784,0.594,-0.336,0.879
785,0.730,-0.340,0.855
786,0.957,-0.066,0.898
787,0.754,0.012,1.000
788,0.453,-0.129,1.094
789,0.465,0.066,1.090
790,0.664,0.117,1.148
791,0.730,0.086,1.086
792,0.680,0.047,1.051
793,0.629,-0.020,1.145
794,0.430,0.168,1.047
795,0.211,0.172,0.996
796,0.293,-0.020,1.129
797,0.547,0.020,1.164
798,0.590,0.113,0.977
799,0.512,-0.035,1.105
800,0.488,-0.074,1.016
801,0.422,0.039,0.914
802,0.488,-0.062,0.840
803,0.477,-0.285,0.980
804,0.289,-0.051,0.852
805,0.312,0.074,0.766
806,0.504,-0.211,1.016
807,0.578,-0.078,0.945
808,0.430,0.012,0.941
809,0.645,-0.156,1.070
810,0.633,-0.055,1.027
811,0.164,0.066,1.035
812,0.230,-0.086,1.016
813,0.469,-0.027,1.105
814,0.457,0.129,1.004
815,0.504,0.047,1.145
816,0.723,-0.129,1.285
817,0.844,-0.074,1.125
818,0.586,0.051,1.059
819,0.203,0.102,0.953
820,0.070,-0.012,0.949
821,0.430,-0.023,0.797
822,0.711,0.000,0.961
823,0.691,-0.109,0.879
824,0.598,-0.008,0.816
825,0.453,0.016,0.992
826,0.270,-0.023,0.969
827,0.391,-0.023,0.891
828,0.855,-0.172,0.984
829,0.938,-0.102,1.012
