Sample,X,Y,Z
210,0.168,-0.164,0.953
211,0.246,-0.051,1.062
212,0.047,-0.098,1.012
213,-0.164,0.023,0.930
214,-0.273,0.004,1.141
215,-0.465,0.004,1.066
216,-0.363,-0.016,1.270
217,-0.145,0.074,1.363
218,-0.031,0.180,1.301
219,0.121,0.250,1.246
220,0.082,0.215,1.250
221,-0.039,0.121,1.281
222,-0.039,0.211,1.230
223,0.020,0.223,1.078
224,-0.008,0.238,1.047
225,0.023,0.148,1.102
226,0.039,0.207,0.934
227,0.184,0.043,1.082
228,0.230,0.234,0.809
229,0.223,0.066,0.871
230,0.129,0.180,0.738
231,-0.145,0.031,0.777
232,-0.254,-0.148,0.840
233,-0.070,-0.070,0.922
234,0.086,-0.051,0.832
235,0.250,0.066,0.895
236,0.238,-0.070,0.945
237,-0.086,-0.184,1.020
238,-0.133,-0.141,1.027
239,-0.102,-0.090,0.883
240,-0.066,-0.219,1.070
241,-0.070,-0.008,0.969
242,-0.070,-0.008,0.969
243,-0.035,-0.172,1.109
244,0.066,-0.023,0.996
245,-0.016,-0.020,0.973
246,-0.117,-0.027,0.879
247,-0.105,-0.012,0.930
248,-0.293,0.008,0.859
249,-0.383,0.023,0.938
250,-0.164,0.156,0.844
251,0.012,0.137,0.926
252,0.188,0.207,0.984
253,0.211,0.191,0.992
254,0.074,0.109,1.027
255,-0.023,0.246,0.945
256,-0.148,0.027,1.031
257,-0.137,0.176,1.059
258,-0.012,0.105,1.074
259,0.105,0.168,1.105
260,0.113,0.082,1.195
261,0.000,0.168,1.105
262,0.070,0.047,1.172
263,0.152,0.191,0.988
264,0.109,0.047,1.078
265,0.152,-0.012,1.156
266,0.156,0.043,1.012
267,-0.082,-0.039,0.941
268,-0.176,-0.102,1.035
269,-0.203,-0.141,1.016
270,-0.141,0.043,0.805
271,0.020,-0.043,0.906
272,0.156,-0.016,0.902
273,0.188,-0.043,0.855
274,0.121,-0.004,0.844
275,0.066,-0.055,0.875
276,-0.254,-0.113,0.812
277,-0.293,-0.074,0.789
278,-0.184,0.023,0.727
279,-0.008,0.035,0.848
280,0.070,0.074,0.879
281,0.113,-0.035,1.070
282,0.047,0.004,1.027
283,-0.086,0.004,1.023
284,-0.227,0.035,0.938
285,-0.195,0.098,0.992
286,-0.023,-0.008,1.152
287,0.176,0.129,1.230
288,0.105,0.078,1.223
289,-0.035,0.152,1.207
290,-0.109,0.031,1.164
291,-0.211,0.059,1.070
292,-0.113,0.062,1.129
293,0.090,0.102,1.035
294,0.234,0.102,1.137
295,0.137,0.102,0.969
296,0.125,0.008,1.027
297,0.137,0.062,0.883
298,-0.008,-0.086,0.922
299,-0.102,-0.023,0.832
300,-0.172,0.008,0.820
301,-0.160,-0.035,0.816
302,-0.156,0.000,0.867
303,-0.086,-0.016,0.914
304,0.066,-0.020,0.914
305,0.258,-0.043,0.988
306,0.172,0.027,0.918
307,0.008,-0.035,0.961
308,-0.117,-0.129,0.977
309,-0.176,-0.082,0.922
310,-0.145,-0.023,0.949
311,0.008,-0.066,1.066
312,0.027,-0.008,1.062
313,-0.094,-0.098,1.051
314,-0.094,-0.098,1.051
315,-0.039,-0.117,1.090
316,-0.035,-0.035,1.051
317,-0.047,-0.074,0.988
318,0.090,0.090,1.004
319,0.051,0.078,0.902
320,-0.098,-0.035,1.102
321,-0.066,-0.039,1.070
322,-0.039,0.062,0.984
323,-0.059,-0.008,1.008
324,-0.004,0.137,0.891
325,-0.020,-0.039,0.949
326,-0.047,0.066,0.930
327,0.078,0.043,0.992
328,0.055,0.027,0.852
329,0.070,-0.020,1.062
330,0.016,0.031,0.895
331,-0.020,-0.059,1.004
332,-0.117,-0.004,0.965
333,-0.164,-0.094,1.055
334,0.062,0.043,0.980
335,0.188,0.047,1.023
336,0.113,-0.059,1.129
337,0.082,0.082,0.992
338,-0.016,-0.121,1.070
339,-0.059,0.047,0.938
340,-0.094,-0.020,0.988
341,-0.102,-0.031,0.953
342,-0.051,0.020,0.973
343,-0.117,0.043,0.891
344,-0.109,-0.031,1.008
345,0.000,0.074,0.852
346,0.004,0.035,0.941
347,0.004,0.027,0.973
348,-0.012,-0.039,1.066
349,0.016,0.039,0.938
350,0.137,0.055,1.008
351,0.250,0.023,1.008
352,0.066,0.059,0.957
353,-0.109,-0.020,1.035
354,-0.254,0.031,0.910
355,-0.332,-0.164,1.070
356,-0.258,0.031,1.008
357,-0.070,-0.031,1.008
358,0.074,-0.074,1.117
359,0.195,0.051,1.102
360,0.199,0.059,0.898
361,0.148,0.043,1.051
362,-0.066,-0.027,0.969
363,-0.234,-0.113,1.035
364,-0.105,-0.031,1.055
365,-0.152,0.008,0.945
366,0.031,0.016,0.914
367,0.297,0.113,0.918
368,0.203,-0.043,0.941
369,0.133,0.051,0.984
370,0.066,0.020,0.953
371,-0.172,0.070,0.750
372,-0.133,-0.066,1.008
373,-0.117,0.055,0.879
374,0.020,0.148,0.902
375,0.176,0.211,0.871
376,0.156,-0.062,1.133
377,-0.047,0.039,0.980
378,-0.066,-0.066,1.113
379,0.023,-0.008,1.039
380,-0.117,-0.035,1.078
381,-0.184,-0.039,1.082
382,0.031,0.094,1.016
383,0.023,0.035,0.969
384,-0.062,-0.043,1.156
385,-0.012,-0.074,1.086
386,-0.020,-0.027,1.043
387,0.008,-0.027,1.031
388,-0.109,0.086,0.844
389,-0.184,-0.082,0.941
390,-0.055,0.070,0.863
391,0.070,-0.016,0.949
392,0.016,0.023,0.934
393,0.074,-0.039,0.996
394,0.039,-0.016,0.883
395,-0.062,0.000,0.918
396,-0.141,-0.004,0.805
397,-0.043,-0.051,0.969
398,0.070,0.023,0.910
399,0.168,0.055,1.012
400,0.203,-0.074,1.090
401,0.070,0.031,1.000
402,-0.090,-0.090,1.109
403,-0.121,0.043,0.914
404,-0.066,0.012,0.957
405,-0.125,-0.051,1.043
406,0.039,-0.027,1.129
407,0.023,0.164,0.859
408,0.078,-0.109,1.180
409,0.109,0.086,0.957
410,-0.055,-0.047,1.020
411,-0.031,-0.020,1.074
412,0.023,-0.016,1.016
413,-0.113,-0.020,0.891
414,0.000,0.055,0.969
415,0.148,-0.059,1.043
416,0.016,0.016,0.883
417,-0.070,0.023,0.941
418,-0.195,-0.051,0.934
419,-0.273,-0.105,0.922
420,-0.172,0.070,0.867
421,0.023,-0.008,0.996
422,0.066,0.121,0.887
423,0.066,-0.027,1.109
424,0.055,0.059,0.988
425,-0.082,0.023,0.969
426,-0.211,-0.094,1.062
427,-0.109,-0.055,1.059
428,-0.043,-0.094,1.074
429,0.066,-0.004,1.082
430,0.176,0.020,0.996
431,0.133,-0.039,1.020
432,0.008,-0.109,1.117
433,0.000,0.000,1.059
434,-0.059,-0.051,0.879
435,-0.117,-0.023,0.953
436,-0.102,0.020,0.941
437,-0.117,-0.031,0.938
438,0.023,-0.047,1.020
439,0.031,0.141,0.887
440,0.094,0.062,0.844
441,0.254,0.047,0.957
442,0.195,0.062,0.949
443,-0.082,-0.082,0.953
444,-0.125,-0.082,1.105
445,-0.246,-0.070,0.871
446,-0.227,-0.020,0.844
447,-0.047,0.012,0.941
448,-0.055,-0.078,1.012
449,-0.023,-0.039,1.051
450,0.016,0.039,1.012
451,-0.086,-0.094,1.090
452,-0.105,0.062,0.957
453,-0.008,-0.062,1.145
454,-0.012,0.125,0.945
455,-0.004,0.086,1.035
456,-0.051,-0.031,1.055
457,-0.113,-0.027,1.039
458,-0.188,-0.098,1.066
459,-0.047,0.023,1.051
460,0.035,0.016,0.859
461,0.020,0.023,0.926
462,0.125,0.031,1.000
463,0.211,0.051,0.914
464,0.129,-0.023,1.004
465,0.031,0.035,0.973
466,-0.102,-0.016,0.910
467,-0.230,-0.023,0.848
468,-0.199,0.035,0.914
469,-0.137,-0.082,1.035
470,0.105,0.082,0.930
471,0.195,0.082,1.020
472,0.113,0.023,1.043
473,-0.055,0.152,0.785
474,-0.250,-0.211,1.125
475,-0.090,-0.105,1.191
476,-0.031,0.016,1.031
477,0.008,0.020,0.969
478,0.148,0.027,1.031
479,0.027,-0.121,1.055
480,-0.059,-0.043,0.996
481,-0.004,-0.035,0.969
482,-0.145,-0.035,0.902
483,-0.289,-0.008,0.891
484,-0.250,0.055,0.910
485,-0.094,-0.023,0.977
486,0.109,0.160,0.922
487,0.285,0.070,1.051
488,0.195,0.164,0.887
489,0.020,0.117,0.961
490,-0.199,0.012,0.918
491,-0.301,-0.016,1.000
492,-0.203,-0.008,1.035
493,0.109,0.152,1.008
494,0.238,0.074,0.949
495,0.129,0.090,1.047
496,0.082,-0.031,1.188
497,0.004,0.039,1.004
498,-0.031,0.023,0.988
499,-0.082,0.086,0.984
500,-0.113,0.039,1.000
501,-0.094,0.023,1.000
502,0.062,0.102,1.086
503,0.109,0.102,1.020
504,0.066,0.039,1.074
505,-0.031,0.180,0.910
506,-0.145,0.008,0.922
507,-0.094,-0.008,1.023
508,-0.059,-0.082,1.090
509,0.055,-0.066,1.059
510,0.270,0.090,0.969
511,0.156,0.035,0.844
512,-0.102,0.012,0.855
513,-0.148,-0.066,0.895
514,-0.289,-0.133,0.891
515,-0.242,0.012,0.887
516,-0.145,0.051,0.863
