Sample,X,Y,Z
205,-0.020,-0.082,1.020
206,-0.137,-0.008,1.043
207,-0.059,0.039,1.094
208,0.004,0.027,1.148
209,-0.070,0.086,1.012
210,-0.328,0.012,1.004
211,-0.133,-0.062,1.027
212,-0.035,0.105,0.871
213,-0.012,0.055,0.930
214,-0.316,-0.078,0.883
215,-0.453,-0.090,0.957
216,-0.492,0.035,0.953
217,-0.449,-0.004,1.066
218,-0.316,-0.051,0.992
219,-0.316,-0.102,1.094
220,0.062,0.055,1.004
221,0.086,-0.031,0.957
222,0.176,-0.023,0.984
223,0.297,0.102,0.824
224,0.066,0.031,1.039
225,-0.035,-0.176,1.008
226,-0.227,-0.148,1.020
227,0.098,-0.008,1.102
228,0.262,0.055,0.852
229,0.355,-0.047,1.113
230,0.375,0.043,0.941
231,0.062,0.008,0.883
232,0.164,-0.027,1.078
233,-0.098,-0.008,0.965
234,-0.020,0.137,1.008
235,0.066,0.078,1.047
236,-0.098,0.035,0.930
237,0.004,0.082,1.008
238,-0.020,0.012,0.961
239,-0.148,-0.074,1.086
240,-0.164,-0.012,1.051
241,0.051,0.039,0.980
242,-0.207,-0.102,1.172
243,-0.258,-0.008,1.000
244,-0.336,0.086,0.969
245,-0.238,0.047,1.020
246,0.152,-0.004,1.055
247,0.145,0.133,1.098
248,-0.129,0.016,0.898
249,-0.363,-0.172,0.887
250,-0.297,-0.148,0.926
251,-0.105,0.012,0.805
252,0.156,-0.152,0.879
253,0.074,-0.113,0.945
254,0.047,0.055,0.973
255,-0.094,0.043,0.910
256,-0.148,-0.078,1.020
257,0.191,-0.023,1.020
258,0.410,0.102,1.062
259,0.434,0.082,0.984
260,-0.004,-0.004,1.031
261,-0.203,0.035,1.012
262,-0.211,-0.012,1.027
263,0.113,-0.004,1.180
264,0.387,-0.008,1.215
265,0.336,0.094,1.113
266,0.285,0.105,1.031
267,0.047,0.047,0.867
268,-0.207,-0.023,0.945
269,-0.055,0.012,0.973
270,0.160,-0.035,1.039
271,-0.102,-0.004,1.047
272,-0.391,-0.066,0.977
273,-0.469,-0.047,0.891
274,-0.121,-0.090,0.926
275,0.234,0.055,0.922
276,0.305,-0.020,0.898
277,0.203,-0.008,0.828
278,-0.316,-0.090,0.973
279,-0.672,-0.133,0.945
280,-0.316,-0.113,1.000
281,-0.129,0.012,1.086
282,-0.055,0.000,1.074
283,-0.035,-0.008,0.910
284,0.023,-0.125,1.051
285,0.242,0.070,0.879
286,0.355,0.141,1.043
287,0.418,0.117,1.012
288,0.070,0.012,1.047
289,-0.203,-0.016,1.141
290,-0.215,-0.051,1.055
291,0.234,0.121,0.941
292,0.434,0.055,1.082
293,0.547,0.020,1.094
294,0.289,-0.062,1.082
295,-0.094,-0.094,1.066
296,-0.254,-0.117,0.957
297,-0.055,0.027,0.883
298,0.207,0.086,0.949
299,0.074,0.051,0.914
300,-0.266,-0.125,1.004
301,-0.359,-0.086,1.055
302,-0.207,-0.012,0.938
303,-0.020,0.000,0.969
304,0.090,0.051,0.914
305,-0.129,0.027,0.988
306,-0.242,-0.145,1.023
307,-0.180,-0.109,1.012
308,-0.078,0.074,0.934
309,0.121,0.121,0.875
310,-0.047,0.000,0.926
311,0.027,-0.047,0.988
312,0.078,-0.086,0.996
313,-0.008,0.023,1.059
314,0.086,0.000,1.043
315,0.145,0.070,0.922
316,0.191,0.094,1.082
317,0.258,-0.094,1.090
318,0.242,0.020,1.070
319,0.133,0.027,1.082
320,0.039,0.008,0.988
321,0.004,-0.008,0.996
322,-0.020,0.082,0.980
323,0.062,0.016,1.059
324,-0.105,-0.184,1.051
325,-0.059,-0.023,1.031
326,-0.059,0.043,0.934
327,-0.215,-0.043,0.957
328,-0.004,-0.055,1.008
329,-0.188,-0.078,0.961
330,-0.109,-0.016,0.957
331,0.062,0.004,0.887
332,-0.047,0.023,0.891
333,0.039,0.051,0.953
334,-0.020,-0.043,0.949
335,-0.102,-0.148,1.078
336,-0.105,-0.070,1.008
337,-0.148,-0.078,0.938
338,-0.133,-0.086,0.926
339,0.078,0.039,0.859
340,0.289,-0.012,1.031
341,0.297,-0.004,1.109
342,0.188,0.012,1.031
343,-0.156,0.086,1.066
344,-0.141,0.141,0.902
345,-0.055,-0.008,1.059
346,0.066,-0.039,1.125
347,0.188,-0.062,1.090
348,0.145,0.016,1.074
349,-0.035,-0.035,1.031
350,-0.180,-0.016,0.883
351,-0.148,0.023,0.961
352,0.191,-0.027,1.090
353,0.109,-0.051,1.062
354,-0.285,-0.031,1.027
355,-0.184,-0.027,0.871
356,-0.277,-0.016,0.867
357,-0.004,0.023,0.922
358,0.160,-0.020,0.949
359,0.133,-0.059,1.031
360,-0.074,-0.035,1.016
361,-0.254,-0.027,0.914
362,-0.156,-0.051,0.938
363,0.066,0.047,0.926
364,0.277,0.059,0.992
365,0.301,-0.008,1.074
366,0.016,-0.078,0.988
367,-0.484,-0.125,1.078
368,-0.387,-0.078,0.934
369,-0.070,0.020,0.996
370,0.238,0.059,1.090
371,0.324,0.090,1.012
372,0.117,0.027,1.125
373,-0.105,-0.031,1.000
374,-0.176,-0.016,1.031
375,-0.051,0.027,1.027
376,0.105,0.086,1.004
377,-0.105,-0.004,1.043
378,-0.484,-0.125,1.023
379,-0.246,-0.090,0.930
380,0.129,-0.012,0.938
381,0.453,0.086,0.973
382,0.457,0.035,0.934
383,-0.070,-0.082,0.969
384,-0.391,-0.160,0.938
385,-0.309,-0.133,0.918
386,0.148,0.066,0.973
387,0.383,0.164,0.988
388,0.117,-0.047,1.113
389,-0.359,-0.180,1.133
390,-0.426,-0.137,1.031
391,-0.133,0.047,0.961
392,0.254,0.086,0.996
393,0.402,0.105,0.949
394,-0.039,-0.012,1.000
395,-0.504,-0.168,0.988
396,-0.562,-0.113,0.918
397,-0.152,0.051,0.926
398,0.336,0.152,0.910
399,0.418,-0.016,1.059
400,0.082,-0.035,1.090
401,-0.441,-0.133,1.012
402,-0.473,-0.070,0.977
403,-0.031,0.078,0.996
404,0.289,0.156,1.000
405,0.164,-0.016,1.082
406,-0.090,-0.074,1.082
407,-0.137,-0.066,1.031
408,0.059,0.043,0.895
409,0.254,0.016,0.984
410,0.254,0.016,0.984
411,0.238,0.066,0.969
412,0.062,0.012,0.941
413,-0.129,-0.125,1.035
414,-0.156,-0.160,1.098
415,0.035,0.066,0.898
416,0.109,0.199,0.934
417,0.164,0.012,1.020
418,0.098,-0.070,0.965
419,-0.219,-0.059,1.117
420,-0.316,-0.031,0.988
421,-0.301,-0.070,0.887
422,-0.102,0.047,0.957
423,-0.047,0.047,0.879
424,-0.062,-0.055,1.062
425,-0.008,-0.121,1.031
426,-0.043,-0.016,1.004
427,-0.105,0.121,0.957
428,-0.133,0.051,0.902
429,-0.238,0.000,1.062
430,-0.203,-0.047,1.137
431,-0.090,-0.023,1.047
432,-0.109,0.055,1.035
433,-0.133,0.082,0.902
434,0.086,-0.062,0.977
435,0.281,-0.043,0.996
436,0.246,-0.062,1.012
437,0.117,-0.012,0.988
438,0.082,0.027,0.926
439,0.043,0.016,0.891
440,0.000,0.023,1.008
441,0.113,0.000,1.008
442,-0.031,-0.055,1.066
443,-0.121,-0.066,1.117
444,-0.109,-0.004,0.918
445,0.031,0.117,0.934
446,0.141,0.035,1.016
447,0.047,-0.082,0.984
448,-0.121,-0.094,1.098
449,-0.184,0.055,0.926
450,-0.207,0.082,0.902
451,-0.137,0.000,1.000
452,0.012,-0.012,1.078
453,-0.121,-0.035,1.004
454,-0.324,-0.090,1.078
455,-0.148,-0.008,0.938
456,-0.062,0.051,0.980
457,0.121,0.102,0.980
458,0.160,-0.051,0.992
459,0.035,-0.078,1.078
460,0.000,0.000,0.984
461,-0.039,-0.094,0.859
462,0.082,0.059,0.953
463,0.129,0.070,0.902
464,-0.027,-0.086,0.988
465,-0.062,-0.129,1.055
466,0.109,0.035,0.949
467,0.184,0.109,1.055
468,0.070,0.051,0.988
469,0.066,0.078,1.035
470,-0.203,-0.027,1.109
471,-0.277,-0.078,1.039
472,-0.102,-0.031,1.070
473,0.043,0.199,0.941
474,0.070,0.137,0.957
475,-0.047,-0.051,1.023
476,-0.195,-0.078,1.066
477,-0.172,-0.133,1.062
478,-0.070,-0.062,0.957
479,0.109,0.074,0.898
480,0.188,0.145,0.895
481,0.105,0.035,0.867
482,-0.043,-0.090,1.078
483,-0.199,-0.090,1.031
484,-0.172,-0.094,1.023
