Sample,X,Y,Z
204,-0.305,-0.090,1.090
205,-0.289,-0.156,1.117
206,0.141,0.066,0.727
207,0.195,-0.141,1.184
208,0.129,-0.227,0.805
209,0.102,-0.371,1.035
210,0.023,-0.246,0.887
211,-0.426,-0.043,1.008
212,-0.441,0.113,0.660
213,-0.004,-0.289,0.992
214,0.242,-0.555,1.305
215,0.172,-0.086,0.824
216,0.031,-0.031,1.043
217,-0.102,-0.262,0.996
218,-0.395,-0.125,1.004
219,-0.441,0.035,0.836
220,0.012,-0.098,1.160
221,0.406,-0.156,0.809
222,0.500,-0.105,1.133
223,0.352,-0.055,0.926
224,-0.051,-0.211,1.199
225,-0.371,-0.078,0.781
226,-0.402,0.281,1.031
227,-0.254,0.102,0.926
228,-0.004,-0.105,0.938
229,0.418,-0.047,0.992
230,0.484,-0.254,1.332
231,0.184,0.074,0.996
232,-0.055,0.191,0.902
233,-0.098,0.008,0.949
234,-0.383,0.043,1.223
235,-0.367,-0.016,0.988
236,0.082,-0.016,1.121
237,0.258,0.121,0.941
238,0.008,0.074,1.027
239,0.004,-0.184,0.879
240,0.094,-0.184,1.055
241,-0.109,0.117,0.711
242,-0.250,0.238,0.938
243,-0.047,-0.355,1.027
244,-0.039,-0.117,0.840
245,-0.164,0.133,0.887
246,-0.062,0.109,0.918
247,0.117,-0.129,1.113
248,0.121,-0.273,1.102
249,0.188,-0.059,1.117
250,0.301,-0.090,1.047
251,0.133,0.133,0.953
252,-0.137,-0.191,1.055
253,-0.168,-0.199,1.320
254,0.035,-0.066,1.047
255,0.199,0.008,0.977
256,0.012,0.051,1.004
257,-0.156,-0.266,1.145
258,-0.035,-0.141,0.949
259,-0.027,-0.090,0.809
260,-0.250,0.246,0.914
261,-0.121,0.250,0.578
262,0.156,-0.344,0.996
263,0.184,-0.410,1.051
264,-0.047,0.078,0.996
265,-0.016,0.359,0.625
266,-0.082,-0.371,1.133
267,-0.273,-0.086,1.047
268,-0.293,0.250,0.879
269,0.012,-0.016,1.258
270,0.395,0.059,0.883
271,0.199,-0.230,1.418
272,0.203,-0.262,1.094
273,0.051,-0.211,1.305
274,-0.141,0.289,0.820
275,-0.223,0.188,1.039
276,-0.113,-0.160,1.121
277,-0.117,-0.230,1.254
278,-0.055,0.121,0.793
279,-0.055,0.121,0.793
280,0.074,0.168,0.969
281,0.129,0.047,0.582
282,0.113,-0.254,0.984
283,0.133,-0.344,0.961
284,-0.105,0.051,0.891
285,-0.340,0.301,0.570
286,-0.082,-0.020,0.863
287,0.117,-0.406,1.027
288,0.070,-0.199,1.172
289,0.156,0.242,0.863
290,0.148,0.188,1.102
291,-0.137,-0.059,1.066
292,-0.270,-0.172,1.285
293,-0.152,-0.078,1.293
294,0.000,0.211,0.902
295,0.082,0.105,1.199
296,0.145,-0.227,1.344
297,0.168,-0.324,1.250
298,0.086,-0.012,0.891
299,-0.125,0.086,0.992
300,-0.305,0.125,0.762
301,-0.227,0.043,0.785
302,-0.090,-0.305,0.703
303,-0.074,-0.156,1.059
304,-0.156,0.223,0.621
305,0.137,0.023,0.812
306,0.340,-0.422,0.945
307,-0.086,-0.004,0.965
308,-0.414,0.195,0.879
309,-0.176,0.090,1.004
310,-0.008,-0.004,1.094
311,0.066,0.102,1.133
312,0.301,-0.141,1.277
313,0.203,-0.035,1.184
314,-0.059,0.285,1.160
315,-0.121,0.070,1.238
316,-0.129,0.016,1.238
317,-0.191,0.008,0.965
318,-0.156,0.012,1.164
319,0.004,0.324,0.742
320,0.109,-0.027,1.168
321,0.438,-0.309,0.781
322,0.266,-0.164,1.141
323,-0.172,0.254,0.617
324,-0.250,-0.070,0.863
325,-0.312,-0.355,0.902
326,-0.520,0.285,0.645
327,-0.098,-0.105,0.852
328,0.645,-0.352,0.938
329,0.652,-0.238,0.824
330,0.254,-0.242,1.184
331,0.000,-0.238,1.133
332,-0.359,0.121,0.887
333,-0.637,0.387,0.977
334,-0.414,-0.055,1.277
335,-0.027,-0.055,1.258
336,0.223,0.047,1.109
337,0.133,0.176,1.312
338,0.141,-0.121,1.195
339,0.121,0.035,0.828
340,0.008,0.012,1.125
341,-0.500,-0.086,1.031
342,-0.566,0.367,0.668
343,-0.023,0.043,0.766
344,0.199,-0.367,1.117
345,-0.012,0.062,0.656
