Sample,X,Y,Z
208,0.273,-0.051,0.836
209,-0.055,-0.086,0.754
210,-0.273,-0.348,0.836
211,-0.043,-0.367,1.238
212,-0.004,-0.297,1.168
213,0.000,-0.203,0.957
214,0.090,-0.066,1.035
215,-0.133,-0.238,0.867
216,-0.258,-0.238,1.008
217,0.074,-0.273,1.285
218,0.105,-0.129,1.066
219,0.137,-0.246,1.199
220,0.059,-0.145,1.105
221,-0.219,-0.137,0.863
222,-0.020,-0.074,0.816
223,0.406,0.035,1.059
224,0.301,0.094,0.832
225,0.027,0.051,0.820
226,-0.199,-0.027,0.938
227,-0.332,0.012,0.785
228,-0.133,0.020,0.906
229,0.043,0.402,0.793
230,-0.055,0.258,0.785
231,-0.070,0.168,0.992
232,-0.008,0.070,1.145
233,-0.133,0.105,1.109
234,0.168,0.180,1.273
235,0.133,0.152,1.207
236,-0.113,0.043,1.219
237,-0.164,0.062,1.219
238,-0.215,0.008,1.195
239,-0.199,0.008,1.246
240,0.184,0.008,1.359
241,0.266,0.012,1.215
242,0.012,-0.004,1.027
243,-0.047,-0.027,1.016
244,-0.117,0.012,0.863
245,-0.090,-0.090,0.863
246,0.012,-0.043,0.996
247,0.059,0.020,0.711
248,-0.070,-0.070,0.641
249,-0.023,-0.105,0.832
250,-0.098,-0.051,0.641
251,-0.055,-0.160,0.680
252,0.164,0.027,0.711
253,0.137,-0.145,0.820
254,0.105,-0.012,0.742
255,0.133,-0.004,0.949
256,0.008,-0.148,0.941
257,-0.004,-0.102,1.031
258,-0.004,-0.020,1.031
259,-0.035,0.043,1.070
260,-0.129,0.062,1.066
261,-0.285,0.023,1.184
262,-0.250,-0.113,1.289
263,0.016,0.086,1.254
264,0.215,0.145,1.258
265,0.191,0.211,1.148
266,0.113,0.059,1.254
267,-0.180,0.074,1.125
268,-0.316,0.004,1.078
269,-0.242,0.016,1.070
270,-0.160,0.062,0.980
271,-0.094,0.227,0.836
272,0.047,0.152,0.934
273,0.145,0.090,0.945
274,0.176,0.078,0.945
275,0.223,0.098,0.914
276,0.148,0.141,0.734
277,-0.070,0.023,0.809
278,-0.188,0.055,0.793
279,-0.227,-0.129,0.871
280,-0.059,0.035,0.949
281,0.098,0.012,0.898
282,0.023,-0.020,0.895
283,0.027,-0.172,1.180
284,0.004,-0.062,1.086
285,0.098,-0.023,1.027
286,0.148,0.090,0.941
287,0.102,-0.082,1.160
288,0.020,-0.086,1.078
289,-0.020,-0.051,1.059
290,-0.105,-0.098,1.090
291,-0.109,-0.086,1.133
292,-0.176,0.055,0.895
293,-0.105,0.098,0.844
294,0.082,0.039,0.980
295,0.121,0.184,0.848
296,0.105,0.020,1.016
297,0.070,0.098,1.004
298,-0.207,-0.008,0.977
299,-0.422,0.039,0.824
300,-0.312,-0.035,0.988
301,-0.219,0.086,0.895
302,-0.102,0.098,0.965
303,0.086,0.117,0.996
304,0.094,0.117,1.031
305,0.047,-0.004,1.180
306,0.105,0.059,1.168
307,0.094,0.113,0.965
308,0.082,0.078,1.039
309,0.191,-0.008,1.156
310,0.043,0.070,0.988
311,-0.059,-0.062,1.113
312,-0.051,-0.012,1.078
313,-0.207,-0.156,1.000
314,-0.207,-0.156,1.000
315,-0.215,-0.023,0.973
316,0.156,0.043,0.973
317,0.184,0.008,0.863
318,0.223,0.031,1.059
319,0.145,-0.008,0.953
320,-0.031,-0.059,0.855
321,-0.137,-0.023,0.867
322,-0.191,-0.020,0.859
323,-0.129,0.012,0.777
324,0.012,0.039,0.941
325,0.023,0.008,0.980
326,-0.055,0.152,0.801
327,-0.117,-0.074,1.051
328,-0.051,0.012,1.062
329,0.020,0.047,0.965
330,0.141,0.035,1.070
331,0.230,0.090,1.113
332,0.016,0.043,1.020
333,-0.117,-0.051,1.184
334,-0.242,0.023,1.047
335,-0.418,-0.094,1.066
336,-0.305,0.062,1.035
337,-0.129,0.047,1.066
338,0.043,0.066,1.012
339,0.191,0.105,1.078
340,0.086,-0.043,1.102
341,-0.059,0.098,0.977
342,-0.113,0.031,0.906
343,-0.102,-0.090,1.008
344,0.012,0.004,1.016
345,0.141,0.109,0.871
346,0.328,-0.008,0.977
347,0.207,0.102,0.801
348,-0.062,-0.207,1.023
349,0.000,-0.043,0.914
350,-0.031,-0.086,0.871
351,-0.121,-0.023,0.883
352,0.090,0.023,0.949
353,0.070,-0.043,0.863
354,0.070,-0.043,1.109
355,0.223,-0.020,1.102
356,0.086,0.008,1.000
357,-0.074,0.098,0.910
358,-0.180,-0.023,1.027
359,-0.164,-0.090,0.984
360,-0.102,-0.008,1.016
361,0.129,-0.086,1.266
362,0.207,0.172,0.957
363,-0.055,0.078,0.910
364,-0.188,-0.012,1.008
365,-0.188,-0.004,0.941
366,-0.297,0.031,0.875
367,-0.129,0.051,1.094
