Sample,X,Y,Z
208,0.016,-0.016,1.273
209,-0.363,0.066,0.949
210,-0.297,0.031,0.992
211,-0.371,-0.059,0.953
212,-0.250,0.000,0.918
213,-0.008,0.020,1.109
214,0.156,0.035,1.055
215,-0.164,-0.043,0.844
216,-0.102,-0.109,0.988
217,0.074,-0.090,0.871
218,0.102,-0.004,0.848
219,0.328,0.039,1.098
220,0.109,-0.035,1.074
221,-0.281,-0.172,0.863
222,0.078,0.023,1.047
223,0.402,0.074,0.914
224,0.383,0.066,1.027
225,0.570,0.008,1.172
226,0.082,0.031,1.047
227,-0.141,0.039,0.875
228,-0.242,-0.109,1.027
229,-0.242,-0.035,0.902
230,0.039,0.039,1.070
231,0.098,0.074,1.031
232,-0.047,-0.027,0.996
233,-0.055,-0.012,0.930
234,-0.363,-0.121,0.723
235,-0.422,-0.039,0.859
236,-0.137,0.000,1.066
237,-0.129,0.008,0.898
238,0.070,-0.004,1.051
239,0.180,0.008,1.137
240,0.074,-0.008,0.875
241,-0.020,-0.012,1.023
242,-0.148,-0.016,1.148
243,-0.250,-0.059,0.988
244,-0.168,-0.023,0.992
245,-0.207,0.043,0.871
246,-0.164,-0.066,0.883
247,0.168,-0.004,0.973
248,0.309,0.043,0.992
249,0.258,0.020,0.969
250,0.070,-0.035,0.992
251,-0.191,-0.035,0.852
252,-0.039,-0.031,0.973
253,0.168,0.070,1.055
254,0.148,-0.008,1.047
255,0.289,-0.078,1.156
256,0.297,-0.027,1.086
257,0.156,0.098,0.895
258,-0.066,0.055,0.812
259,-0.207,-0.094,0.949
260,-0.082,-0.074,1.090
261,0.047,0.105,0.941
262,0.086,-0.012,1.023
263,0.012,-0.043,1.012
264,-0.035,-0.016,0.953
265,0.055,0.031,1.004
266,-0.082,0.020,0.988
267,-0.223,-0.004,1.012
268,-0.234,-0.090,1.035
269,-0.227,-0.023,1.016
270,-0.062,-0.027,0.969
271,-0.004,0.000,0.980
272,0.012,0.012,0.930
273,-0.133,0.008,0.766
274,-0.172,-0.098,0.855
275,-0.223,-0.051,0.875
276,-0.168,-0.020,0.918
277,0.008,0.016,1.070
278,0.180,-0.027,1.184
279,0.156,0.051,1.102
280,0.094,0.035,1.016
281,-0.059,-0.031,1.016
282,-0.070,-0.023,1.074
283,0.168,0.094,0.957
284,0.234,0.031,1.004
285,0.227,0.008,0.996
286,0.109,-0.043,0.914
287,0.078,-0.027,0.871
288,0.090,0.027,0.922
289,0.113,-0.016,0.852
290,0.047,-0.043,0.980
291,0.105,-0.012,1.090
292,-0.004,0.004,1.023
293,-0.043,0.012,0.984
294,0.004,0.020,1.148
295,-0.062,-0.020,1.137
296,0.152,0.059,1.066
297,0.156,-0.020,0.980
298,-0.191,-0.023,0.844
299,-0.141,0.035,0.914
300,-0.219,-0.074,0.852
301,-0.258,-0.062,0.891
302,0.070,0.043,1.027
303,0.070,0.000,0.945
304,-0.020,-0.039,0.953
305,-0.016,-0.039,1.066
306,-0.195,0.012,0.883
307,-0.148,0.031,1.039
308,-0.012,-0.023,1.160
309,-0.035,0.039,1.039
310,0.086,0.012,1.027
311,0.027,-0.051,0.992
312,0.004,0.004,0.988
313,0.059,0.047,0.879
314,-0.066,-0.070,0.844
315,-0.094,-0.047,0.883
316,0.180,0.008,0.910
317,0.227,-0.031,0.859
318,0.191,0.000,1.055
319,0.254,-0.016,1.113
320,0.184,0.055,0.957
321,0.164,-0.012,0.953
322,-0.016,0.008,1.105
323,-0.105,-0.027,1.004
324,-0.059,0.008,1.016
325,0.062,0.055,1.102
326,0.102,0.047,1.008
327,-0.008,-0.023,1.004
328,-0.152,-0.023,0.934
329,-0.086,0.008,0.898
330,0.031,0.016,0.898
331,-0.125,-0.105,1.020
332,-0.008,-0.023,0.996
333,0.016,0.020,0.930
334,0.027,-0.027,0.918
335,-0.027,-0.027,1.148
336,-0.211,-0.031,0.938
337,-0.117,-0.039,0.988
338,0.016,-0.066,1.051
339,-0.148,0.035,0.938
340,-0.035,0.047,0.941
341,-0.078,-0.055,0.891
342,-0.086,-0.035,0.977
343,0.047,0.012,1.020
344,0.000,-0.059,0.898
345,0.102,-0.031,1.004
346,0.230,0.055,0.969
347,0.109,0.004,0.883
348,-0.008,-0.012,1.105
349,-0.047,-0.020,1.098
350,0.055,-0.031,1.035
351,0.160,0.043,1.031
352,0.141,0.074,1.031
353,0.098,-0.059,0.832
354,0.121,0.055,0.949
355,0.102,0.012,0.969
356,-0.090,-0.012,0.926
357,0.031,-0.023,1.121
358,0.027,-0.043,0.992
359,0.047,0.020,1.023
360,0.180,0.094,1.082
361,-0.027,-0.004,0.977
362,-0.199,-0.055,1.086
363,-0.129,-0.023,1.012
364,-0.164,0.016,0.855
365,-0.254,-0.059,0.973
366,-0.270,-0.047,0.836
367,-0.043,-0.047,0.746
368,0.109,0.059,0.973
369,-0.008,0.031,0.969
370,-0.168,-0.090,0.949
371,-0.207,0.016,1.070
372,-0.160,-0.047,1.043
373,-0.059,0.051,1.035
374,0.215,-0.004,1.145
375,0.215,-0.043,1.004
376,0.219,0.000,0.992
377,0.277,0.031,0.953
378,-0.012,-0.035,0.898
379,0.078,-0.020,0.949
380,0.168,-0.047,0.941
381,0.094,0.016,0.910
382,0.105,0.047,1.012
383,0.145,-0.043,0.973
384,0.133,0.027,1.008
385,0.082,0.055,1.008
386,-0.074,0.031,1.008
387,-0.211,-0.078,1.047
388,-0.242,-0.059,1.078
389,-0.094,0.039,1.012
390,0.023,0.020,1.016
391,-0.020,-0.062,0.961
392,-0.074,-0.062,0.922
393,0.039,0.004,0.801
394,-0.125,-0.008,0.766
395,-0.297,0.008,1.008
396,-0.312,-0.016,1.051
397,-0.242,-0.094,1.070
398,-0.086,0.055,1.227
399,-0.062,0.078,1.113
400,0.023,-0.035,1.062
401,0.055,0.051,0.992
402,-0.062,-0.008,0.914
403,0.004,0.027,0.934
404,-0.059,-0.090,0.867
405,-0.008,-0.039,0.859
406,0.340,-0.012,0.941
407,0.234,0.008,0.801
408,0.070,-0.047,0.895
409,0.168,0.008,0.914
410,0.004,-0.031,0.902
411,0.062,0.055,1.004
412,0.035,0.016,1.125
413,0.035,-0.008,1.051
414,0.141,-0.004,1.129
415,0.125,-0.004,1.133
416,-0.008,0.012,1.086
417,-0.113,-0.066,1.020
418,-0.188,-0.051,0.992
419,-0.090,0.031,0.930
420,-0.121,0.039,0.891
421,-0.211,-0.055,0.949
422,-0.211,-0.027,0.984
423,-0.051,-0.004,0.938
424,-0.039,0.008,0.887
425,-0.074,0.031,0.926
426,-0.035,0.000,0.938
427,-0.070,-0.051,0.914
428,-0.031,0.031,1.055
429,-0.109,-0.027,1.070
430,-0.113,-0.059,1.059
431,-0.051,-0.031,1.133
432,-0.035,0.027,0.961
433,0.043,-0.012,0.965
434,0.043,-0.012,0.965
435,-0.109,-0.051,0.973
436,-0.137,-0.035,0.965
437,0.121,0.051,0.930
438,0.133,0.039,0.910
439,0.191,-0.059,1.082
440,0.145,-0.023,0.953
441,0.016,0.016,0.957
442,-0.012,-0.027,0.965
443,-0.012,-0.027,0.973
444,0.062,0.016,0.859
445,0.176,-0.016,0.934
446,0.137,0.031,0.938
447,0.031,-0.016,1.016
448,-0.133,-0.055,0.980
449,-0.250,-0.059,0.996
450,-0.098,0.043,0.938
451,-0.055,-0.004,0.984
452,-0.059,-0.043,1.020
453,-0.043,0.008,1.105
454,0.105,0.051,1.012
455,-0.027,0.012,1.043
456,-0.188,-0.031,1.117
457,-0.172,0.000,1.023
458,-0.172,0.000,1.023
459,-0.066,0.043,0.973
460,-0.020,0.043,0.969
461,-0.043,0.000,0.988
462,-0.043,0.008,0.926
463,-0.078,-0.051,0.910
464,-0.027,-0.020,0.949
465,-0.004,-0.047,0.941
466,-0.066,-0.066,0.855
467,0.012,-0.027,0.965
468,0.074,0.008,1.016
469,0.172,0.008,0.938
470,0.035,-0.039,1.074
471,-0.074,-0.043,1.066
472,0.031,0.008,1.020
473,-0.004,0.016,0.926
474,0.062,-0.031,1.000
475,0.141,0.035,0.879
476,0.047,-0.008,0.965
477,0.008,-0.035,1.035
478,-0.055,0.023,0.984
479,0.004,0.055,0.961
480,0.078,0.004,1.027
481,-0.043,-0.023,0.926
482,-0.152,0.023,0.922
483,-0.234,-0.059,0.992
484,-0.156,-0.066,1.027
485,0.086,0.004,0.988
486,0.027,0.031,0.953
487,-0.070,-0.066,0.957
488,0.043,-0.055,1.023
489,0.023,0.008,0.902
490,-0.133,-0.047,0.945
491,-0.023,-0.004,1.094
492,-0.020,-0.027,0.945
493,0.059,-0.004,0.969
494,0.227,0.070,1.094
495,0.090,0.043,1.023
496,-0.027,0.016,0.992
497,-0.074,-0.031,1.086
498,-0.035,-0.004,0.992
499,0.027,0.023,0.887
500,0.055,-0.066,0.910
501,0.105,0.000,0.930
502,0.258,-0.016,0.918
503,0.098,-0.023,0.875
504,-0.102,-0.070,0.980
505,-0.223,-0.020,1.039
506,-0.250,-0.039,1.078
507,-0.008,0.039,1.059
508,0.066,0.020,1.160
509,0.070,0.039,1.035
510,-0.039,-0.016,1.023
511,-0.059,-0.012,1.000
512,-0.086,0.000,0.871
513,-0.191,-0.059,0.797
514,-0.180,-0.078,0.902
515,0.035,-0.012,0.875
516,-0.012,-0.020,0.887
517,0.035,-0.051,1.016
518,0.141,0.047,0.969
519,0.102,0.016,0.914
520,0.000,0.004,1.023
521,-0.051,-0.059,1.066
522,0.039,-0.012,0.977
523,0.156,0.055,1.070
524,0.219,0.004,1.039
525,0.031,0.023,1.004
526,0.012,-0.012,1.047
527,-0.055,-0.016,1.016
528,-0.004,0.012,0.953
529,0.020,0.035,1.051
530,-0.070,0.008,0.945
531,-0.008,0.043,0.973
532,0.105,0.012,1.074
533,0.023,-0.035,0.934
534,-0.004,0.000,0.996
535,0.008,0.027,0.949
536,-0.117,-0.023,0.852
537,-0.094,-0.020,1.031
538,-0.070,-0.062,1.023
539,-0.035,0.008,0.914
540,0.059,-0.004,1.047
541,-0.004,-0.035,0.934
542,-0.121,-0.039,0.859
543,-0.125,-0.051,0.934
544,0.047,-0.047,0.918
545,0.094,0.023,0.898
546,0.090,0.016,1.031
547,0.082,-0.043,1.047
548,0.148,0.055,0.996
549,0.113,0.031,1.008
550,-0.027,-0.020,1.059
551,-0.121,0.008,1.051
552,-0.039,-0.004,0.965
553,0.090,-0.062,0.992
554,0.098,0.020,0.934
555,-0.043,0.031,0.961
556,-0.160,-0.094,0.941
557,-0.137,-0.102,1.023
558,-0.035,0.047,0.965
559,0.078,0.000,0.977
560,0.008,-0.016,0.961
561,0.023,-0.004,1.059
562,0.070,0.027,0.977
563,-0.168,-0.004,1.004
564,-0.152,-0.043,1.086
565,-0.078,-0.012,0.969
566,-0.012,0.043,0.910
567,0.152,0.031,1.027
568,0.121,0.016,0.930
569,0.004,-0.004,0.984
570,-0.008,-0.039,1.105
571,-0.043,0.031,0.902
572,-0.012,-0.023,1.023
573,0.125,-0.023,1.004
574,0.102,-0.031,0.891
575,0.230,0.055,0.977
576,0.117,-0.055,0.965
577,-0.086,-0.156,0.859
578,-0.047,0.004,0.984
579,-0.137,-0.031,0.883
580,-0.129,-0.051,1.004
581,0.066,0.012,1.008
582,0.023,0.039,0.910
583,0.008,-0.012,1.035
584,-0.012,0.016,1.027
585,-0.098,-0.012,0.941
586,-0.039,-0.004,1.051
587,-0.020,0.023,1.082
588,0.012,0.039,0.996
589,0.000,0.000,1.008
590,-0.070,-0.043,1.074
591,0.090,-0.004,1.055
592,0.145,0.074,0.895
593,-0.062,0.023,0.949
594,-0.160,-0.078,0.996
595,-0.180,-0.023,0.887
596,-0.098,-0.051,0.980
597,0.113,0.035,1.012
598,0.137,-0.008,0.977
599,0.090,0.031,1.004
600,0.043,-0.020,1.039
601,-0.207,-0.004,0.984
602,-0.207,-0.004,0.984
603,-0.176,-0.059,1.074
604,-0.031,-0.020,0.988
605,0.008,-0.008,0.965
606,0.273,0.035,0.969
607,0.105,-0.117,0.883
608,0.039,0.008,0.797
609,0.117,0.016,0.906
610,-0.113,-0.082,0.809
611,-0.188,-0.078,1.000
612,-0.031,-0.004,1.000
613,0.098,-0.004,0.977
614,0.234,0.016,1.078
615,0.199,0.051,1.090
616,-0.043,0.016,0.961
617,-0.141,-0.020,1.035
618,-0.102,-0.020,1.043
