Sample,X,Y,Z
207,-0.074,-0.059,0.945
208,-0.008,-0.027,0.980
209,-0.078,0.070,0.996
210,-0.031,0.000,1.055
211,-0.156,-0.012,1.027
212,-0.125,-0.008,0.926
213,-0.160,-0.031,0.953
214,0.023,0.051,0.949
215,0.145,0.113,0.957
216,-0.051,-0.102,0.953
217,-0.188,-0.098,0.930
218,-0.008,0.031,0.879
219,0.109,-0.055,0.945
220,0.312,0.027,1.047
221,0.297,0.031,1.078
222,-0.020,0.133,1.141
223,-0.133,-0.023,1.062
224,-0.113,-0.031,1.078
225,0.027,0.105,0.984
226,-0.059,0.137,0.934
227,0.098,-0.031,1.078
228,0.066,-0.059,0.887
229,0.020,-0.027,0.879
230,-0.191,-0.098,0.848
231,-0.129,-0.074,0.906
232,-0.113,-0.016,0.969
233,-0.137,-0.020,0.965
234,-0.059,-0.102,1.094
235,0.012,0.027,0.953
236,0.062,0.023,1.047
237,-0.055,0.070,0.996
238,-0.168,0.023,0.980
239,-0.113,0.051,0.930
240,-0.004,-0.023,0.980
241,-0.023,0.086,0.988
242,-0.051,-0.039,1.074
243,-0.023,0.027,1.023
244,0.031,0.008,1.043
245,0.137,0.027,1.031
246,0.137,-0.012,1.051
247,0.020,-0.012,1.008
248,0.148,-0.023,1.035
249,0.156,0.066,0.988
250,-0.012,0.016,0.926
251,-0.137,-0.074,0.906
252,0.008,0.031,0.809
253,0.043,-0.020,0.824
254,0.129,0.004,0.965
255,0.004,-0.062,1.035
256,-0.184,0.012,1.035
257,-0.148,-0.012,1.102
258,-0.117,0.012,1.008
259,-0.117,-0.066,1.094
260,-0.012,0.008,1.059
261,0.270,0.047,1.016
262,0.203,0.035,0.934
263,0.109,-0.012,0.945
264,-0.113,-0.023,0.832
265,-0.184,0.051,0.840
266,-0.121,-0.016,0.953
267,-0.152,0.035,0.992
268,-0.066,0.027,0.980
269,0.113,0.000,1.008
270,0.176,0.000,1.004
271,0.113,0.023,1.023
272,0.094,-0.008,1.047
273,-0.102,-0.055,1.047
274,-0.016,-0.008,1.066
275,0.129,0.031,1.012
276,0.086,-0.023,1.035
277,0.105,0.027,1.000
278,0.152,0.113,0.922
279,-0.047,0.039,0.992
