Sample,X,Y,Z
205,0.133,0.180,1.379
206,-0.113,0.172,1.203
207,-0.211,0.312,1.168
208,0.062,0.164,1.121
209,0.355,0.125,1.004
210,0.297,-0.105,1.238
211,0.121,-0.207,1.074
212,0.008,0.137,0.656
213,-0.023,-0.074,0.730
214,0.387,-0.207,0.879
215,0.625,-0.098,0.859
216,0.480,-0.238,1.148
217,-0.172,-0.219,0.906
218,-0.586,-0.465,0.836
219,-0.453,-0.215,0.812
220,-0.469,-0.160,0.734
221,-0.121,-0.387,0.934
222,-0.305,-0.449,0.957
223,-0.371,-0.074,0.738
224,0.031,-0.234,0.953
225,0.145,0.023,1.016
226,0.031,0.141,1.117
227,-0.133,0.020,1.215
228,-0.227,0.137,1.129
229,-0.266,0.055,1.340
230,0.066,0.160,1.230
231,0.039,0.121,1.066
232,-0.152,0.262,1.023
233,-0.195,0.004,0.875
234,-0.238,-0.113,0.887
235,0.469,0.137,0.805
236,0.945,0.211,0.945
237,0.801,-0.117,1.184
238,0.516,0.168,0.922
239,-0.109,-0.020,1.059
240,-0.488,-0.113,0.996
241,-0.277,-0.168,1.141
242,0.219,0.102,0.996
243,0.320,-0.051,1.023
244,0.203,-0.141,0.973
245,-0.094,-0.293,0.945
246,-0.297,-0.125,0.715
247,-0.410,-0.219,0.777
248,-0.238,-0.008,0.840
249,0.172,-0.199,1.008
250,-0.047,0.000,0.961
251,-0.520,-0.117,1.176
252,-0.578,0.133,0.801
253,-0.293,0.035,1.094
254,-0.027,-0.051,1.215
255,0.191,0.129,1.000
256,0.215,0.195,0.953
257,-0.340,0.000,0.996
258,-0.395,-0.039,0.902
259,-0.066,0.191,0.852
260,0.246,0.121,1.098
261,0.488,0.039,1.160
262,0.527,0.016,1.336
263,0.129,0.371,0.973
264,-0.246,-0.090,1.102
265,-0.184,-0.090,1.113
266,-0.184,-0.090,1.113
267,0.266,-0.023,1.211
268,0.648,0.281,0.852
269,0.383,-0.094,1.059
270,0.086,-0.180,1.027
271,-0.309,-0.102,0.777
272,-0.535,-0.027,0.750
273,-0.398,-0.113,0.711
274,-0.012,-0.172,0.914
275,0.074,-0.328,1.078
276,-0.199,-0.074,0.750
277,-0.230,0.004,0.816
278,-0.105,-0.027,0.938
279,-0.090,-0.188,1.133
280,0.156,0.020,1.035
281,0.074,0.145,1.039
282,-0.184,0.113,1.105
283,-0.434,-0.109,1.164
284,-0.578,-0.074,0.984
285,-0.430,0.102,1.051
286,0.078,0.102,1.086
287,0.590,0.012,1.027
288,0.668,0.008,1.137
289,0.375,0.047,1.004
290,0.074,0.141,0.934
291,-0.004,-0.145,1.078
292,0.156,0.172,1.023
293,0.035,0.289,0.879
294,-0.016,-0.246,1.203
295,-0.176,-0.246,1.023
296,-0.102,-0.156,1.000
297,0.379,0.301,0.734
298,0.375,-0.027,0.719
299,0.227,-0.094,0.863
300,-0.324,-0.219,1.035
301,-0.414,0.051,0.855
302,-0.352,-0.016,0.949
