Sample,X,Y,Z
209,0.184,-0.008,0.871
210,-0.270,-0.145,0.973
211,-0.273,0.211,1.082
212,-0.145,0.223,1.238
213,0.152,0.270,1.453
214,0.047,0.051,1.492
215,-0.078,0.258,1.180
216,-0.086,0.352,1.020
217,-0.164,-0.004,1.227
218,0.105,0.027,1.164
219,0.016,0.121,1.074
220,0.090,0.168,1.023
221,0.234,-0.055,0.887
222,0.219,-0.156,0.891
223,0.125,-0.117,0.953
224,0.129,-0.062,0.738
225,-0.035,-0.324,0.812
226,-0.230,-0.348,0.660
227,-0.293,-0.348,0.660
228,-0.086,-0.152,0.598
229,0.031,-0.305,0.805
230,0.059,-0.234,0.934
231,-0.105,-0.230,1.035
232,-0.176,-0.008,0.973
233,-0.137,-0.008,1.012
234,-0.051,0.031,1.070
235,0.125,0.125,1.215
236,-0.016,0.172,1.363
237,-0.168,0.117,1.430
238,-0.195,0.328,1.027
239,-0.188,-0.074,1.297
240,0.312,0.344,1.062
241,0.582,0.270,1.055
242,0.543,0.027,1.145
243,0.148,-0.113,1.059
244,-0.312,0.004,0.816
245,-0.418,0.059,0.770
246,-0.285,-0.184,0.773
247,-0.012,-0.004,0.812
248,0.023,0.016,0.719
249,0.090,0.047,0.742
250,0.043,-0.418,1.012
251,-0.078,-0.211,0.875
252,0.008,0.055,0.730
253,0.031,0.043,0.906
254,0.230,-0.152,1.098
255,0.078,-0.312,1.211
256,0.008,-0.016,1.129
257,-0.305,-0.051,1.117
258,-0.148,-0.031,1.066
259,-0.102,-0.180,1.145
260,-0.109,0.004,0.996
261,0.078,0.000,1.012
262,0.324,0.141,0.945
263,0.250,-0.008,1.090
264,0.008,0.062,0.945
265,-0.047,0.020,0.918
266,-0.137,0.074,0.926
267,-0.160,0.109,0.809
268,-0.227,-0.121,0.906
269,-0.168,0.047,0.957
270,-0.152,0.301,0.762
271,0.113,-0.078,1.020
272,0.461,-0.098,1.160
273,0.375,0.066,1.137
274,0.203,0.129,1.125
275,0.027,0.004,1.059
276,-0.359,-0.176,1.156
277,-0.328,-0.098,1.129
278,0.012,-0.105,1.133
279,0.270,0.055,1.039
280,0.074,-0.152,0.887
281,-0.047,-0.285,1.000
282,-0.160,-0.211,0.770
283,-0.207,0.035,0.645
284,0.082,-0.031,0.898
285,-0.051,-0.207,0.922
286,-0.078,-0.105,0.875
287,-0.035,0.094,0.793
288,0.109,0.199,0.863
289,-0.047,-0.055,0.977
290,-0.168,0.039,0.918
291,-0.113,0.023,1.070
292,0.086,0.141,0.969
293,0.273,0.035,1.207
294,0.230,0.148,1.133
295,-0.043,0.094,1.195
296,-0.039,0.195,1.102
297,-0.031,0.000,1.156
298,-0.012,0.070,1.125
299,-0.023,-0.004,1.117
300,-0.098,0.074,1.039
301,-0.168,0.195,0.914
302,-0.406,-0.156,0.949
303,-0.191,-0.117,0.898
304,0.125,-0.082,0.906
305,0.449,0.141,0.844
306,0.410,0.188,0.734
307,0.148,-0.203,1.062
308,-0.105,-0.234,1.129
309,-0.137,-0.020,0.891
310,-0.043,0.055,0.887
311,-0.055,-0.121,0.941
312,-0.152,-0.188,0.949
313,-0.086,-0.047,1.020
314,0.012,0.086,0.789
315,-0.012,-0.039,1.043
316,-0.051,-0.070,1.117
317,-0.035,0.070,1.000
318,0.152,0.156,0.988
319,0.086,0.125,1.070
320,0.027,0.129,1.074
321,-0.199,0.129,1.047
322,-0.164,0.184,0.984
323,-0.148,-0.016,0.992
324,-0.012,0.070,0.953
325,0.016,0.000,0.992
326,0.090,0.129,0.832
327,0.090,-0.035,0.898
328,0.062,0.016,0.941
329,-0.027,0.059,0.980
330,0.078,0.188,0.984
331,0.199,0.039,1.156
332,0.145,-0.105,1.211
333,0.027,0.020,1.070
334,-0.156,0.098,0.934
335,-0.172,-0.055,0.984
336,-0.105,-0.180,0.949
337,0.051,-0.102,0.957
338,-0.078,-0.137,1.047
339,-0.105,0.164,0.738
340,-0.203,-0.250,0.934
341,-0.297,0.160,0.789
342,-0.328,0.078,0.855
343,0.180,0.172,0.965
344,0.637,0.023,1.125
345,0.500,0.047,1.375
346,0.090,0.273,1.191
347,-0.363,0.078,1.000
348,-0.422,-0.035,0.930
349,-0.422,-0.094,0.945
350,-0.133,0.047,0.980
351,0.059,0.012,0.922
352,0.254,0.000,0.820
353,0.215,-0.188,0.871
354,0.148,0.031,0.812
355,-0.164,0.250,0.824
356,-0.211,0.105,1.012
357,-0.176,-0.156,1.164
358,-0.062,-0.039,1.262
359,0.215,0.168,1.070
360,0.387,0.289,0.934
361,0.113,-0.090,0.992
362,-0.230,-0.203,1.031
363,-0.355,-0.113,0.930
364,-0.180,-0.027,0.926
365,0.211,-0.113,0.945
366,0.176,-0.062,0.949
367,0.016,0.047,0.984
368,-0.047,0.109,0.953
369,0.090,0.082,1.039
370,0.082,-0.004,1.121
371,-0.020,-0.070,1.141
372,-0.184,0.105,0.938
373,-0.199,0.293,0.750
374,-0.238,0.008,0.871
375,-0.168,-0.289,1.070
376,-0.055,0.266,0.871
377,-0.004,0.273,1.008
378,0.371,-0.156,1.133
379,0.480,-0.090,1.109
380,0.258,0.102,1.160
381,0.102,0.133,1.055
382,-0.102,-0.055,1.039
383,-0.453,-0.348,1.199
384,-0.547,-0.156,0.930
385,-0.098,0.113,0.824
386,0.367,0.105,0.750
387,0.219,-0.312,0.883
388,-0.250,-0.262,0.898
389,-0.191,0.168,0.648
390,-0.023,0.199,0.672
391,-0.094,-0.117,0.992
392,-0.223,0.035,1.027
393,-0.035,0.281,1.094
394,0.211,0.273,1.090
395,0.207,0.070,1.176
396,0.051,0.043,1.156
397,-0.180,0.094,1.020
398,-0.066,0.191,0.906
399,0.207,-0.094,1.105
400,0.266,-0.051,1.184
401,0.051,0.105,1.105
402,-0.066,0.113,1.074
403,-0.047,-0.066,1.125
404,-0.250,-0.031,0.980
405,-0.383,-0.059,0.938
406,-0.215,0.000,0.914
407,0.227,0.164,0.727
408,0.094,-0.027,0.805
409,-0.023,-0.176,1.016
410,0.109,-0.250,1.016
411,0.141,0.293,0.707
412,0.137,0.098,0.891
413,0.215,-0.242,1.105
414,0.008,-0.137,1.035
415,-0.156,0.023,1.051
416,0.102,0.062,1.000
417,-0.277,-0.289,1.074
418,-0.355,-0.184,1.098
419,-0.230,-0.074,0.949
420,-0.055,0.270,0.707
421,0.105,-0.039,0.973
422,0.211,-0.117,1.133
423,0.133,0.047,1.191
424,0.027,0.383,0.902
425,0.078,0.242,0.973
426,-0.078,-0.062,1.152
427,-0.406,-0.031,1.070
428,-0.254,0.168,0.910
429,0.211,0.109,0.895
430,0.082,-0.133,0.898
431,0.031,-0.102,0.820
432,0.129,0.051,0.887
433,0.160,0.094,0.805
434,0.113,-0.156,1.062
435,0.066,0.000,1.125
436,-0.051,0.023,1.148
437,0.121,0.082,1.047
438,0.047,-0.074,1.082
439,-0.211,-0.023,1.012
440,-0.348,0.023,1.039
441,-0.121,-0.137,1.004
442,0.074,-0.125,1.012
443,-0.152,0.008,0.898
444,-0.055,-0.227,1.098
445,0.402,0.027,0.875
446,0.391,-0.086,1.047
447,0.039,0.000,0.895
448,-0.297,-0.145,0.953
449,-0.477,-0.047,0.898
450,-0.395,-0.152,0.977
451,-0.078,-0.074,0.898
452,0.031,0.031,0.902
453,0.094,-0.055,0.891
454,0.188,-0.004,0.844
455,0.266,0.020,0.871
456,0.109,0.051,0.977
457,-0.105,-0.074,1.137
458,-0.035,0.191,1.059
459,0.055,0.129,1.176
460,-0.039,-0.031,1.203
461,0.008,-0.008,1.117
462,-0.008,0.129,1.047
463,0.090,0.062,1.000
464,0.148,-0.160,1.004
465,0.113,-0.074,0.926
466,0.066,-0.008,0.996
467,0.133,0.199,0.812
468,-0.062,-0.234,1.078
469,-0.180,-0.117,1.031
470,-0.453,0.066,0.840
471,-0.395,0.098,0.773
472,-0.020,-0.305,0.883
473,-0.012,-0.250,1.039
474,0.004,0.371,0.797
475,0.113,0.012,1.020
476,0.684,-0.145,1.109
477,0.375,-0.309,1.254
478,0.102,0.227,1.059
479,-0.035,0.086,1.031
480,-0.312,-0.258,1.035
481,-0.520,-0.477,1.184
482,-0.328,-0.070,0.918
483,-0.051,0.195,0.883
484,0.074,-0.195,0.824
485,0.152,-0.387,1.023
486,-0.016,0.043,0.840
487,0.098,0.250,0.762
488,0.246,0.141,0.852
489,-0.023,-0.102,1.070
490,-0.055,0.082,1.113
491,-0.102,0.176,1.023
492,0.074,0.094,1.070
493,0.211,-0.031,1.074
494,-0.168,-0.117,0.957
495,-0.289,0.090,0.848
496,-0.082,-0.004,0.836
497,0.219,-0.168,0.996
498,0.344,-0.133,1.105
499,0.250,0.184,0.973
500,0.004,0.043,1.145
501,-0.078,0.164,0.992
502,-0.484,-0.129,1.074
503,-0.512,-0.059,1.117
504,-0.035,0.113,1.047
505,0.305,0.055,1.055
506,0.301,-0.242,1.078
507,0.129,-0.102,0.969
508,0.027,0.043,0.777
509,0.016,-0.172,0.969
510,0.152,-0.059,0.867
511,-0.227,-0.375,1.094
512,-0.090,0.016,0.848
513,-0.023,-0.098,0.859
514,-0.043,-0.195,0.887
515,-0.273,-0.242,0.918
516,-0.246,-0.047,0.832
517,-0.012,0.152,0.824
518,0.199,0.027,0.918
519,0.414,-0.113,1.129
520,0.160,0.125,1.031
521,-0.020,0.250,1.031
522,0.082,0.238,1.090
